x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,y1,y2,y3,y4,y5,y6,y7,feasible,hard_violations,total_penalty,score
1367.6438651888316,382.27249642461476,338.11188102758445,47.37183725986624,74.87717598567843,54.18614598320064,27.06420386690239,0.3803348674436605,0.7491257556064755,95.9897487103982,45.9856543733011,263.5146037357604,257.14635812762367,271.05498503257695,277.44928621753434,281.0499892251181,284.95311607610756,58.729136734889025,54.17179599490679,822.8432944189765,79.61027069159289,3.1762672557539227,0.5048336895270021,77.4163641014428,287.273824852187,278.8861309124423,279.2862958538017,281.56203109067553,275.23884821264767,284.921225641114,280.03464289952365,867.7248962736581,3004.4472287848334,262.5721237548821,647.9267774649159,1027.343462976299,794.708668370706,83.8751499999999,94.84861249999977,2.565312499999993,0.6245675000000009,29.641000000000023,2.3919376409178974,0.4556354999999991,True,0,0.0,0.4556354999999991
1364.653581648908,445.2262498824496,488.54446632699756,32.64914592264944,71.4692993871073,55.11980399581315,27.167123985906937,0.3796373725657659,0.7499058994168901,78.079919008772,53.16699397784748,263.76261614429234,256.5391440653911,271.64550548117967,270.27859840109426,275.94204214376924,285.0261144338139,55.16415267378583,54.35043611581236,712.3754274599377,25.99933741861606,2.7476853758842568,1.007636763487987,67.34849381941476,286.9328374820424,279.41094967451426,279.258403334984,277.2997718438216,275.49890020893355,284.72323969481357,278.80614560472173,803.8902995727336,2959.3950245399783,250.40892361700526,924.6883644066193,942.5108520947198,691.4621425390818,82.88367499999997,94.64184999999986,2.5659875000000016,0.6187987500000015,35.869124999999826,2.7148490914362955,0.4563332499999988,True,0,32.13897826562304,1607.4052465311518
1371.1108916934802,430.9455268338015,368.85862391803295,26.052508084467732,70.95738536315986,54.63537951064541,27.496018347557378,0.380271611564731,0.7500427684811811,141.4422143804938,49.08396421265992,262.38048620786964,262.17592621324604,272.30863804704524,273.79238753705033,284.93306244468107,284.96255600861036,50.813392743990065,60.668198017885494,838.1384989264176,14.001840456857567,3.180455464146596,0.6709563983262024,70.5711829775905,286.23050503496296,280.3828649398146,279.13868592961103,281.2374718453889,277.06973100612396,284.7102362006249,278.74948916695166,789.2542508425962,2975.3351689509022,388.5419124143348,552.9698583577573,861.7068436229639,631.5451331368554,82.15588750000012,94.63386249999974,2.565349999999994,0.6210525000000009,36.43399999999981,2.494591378343791,0.45650387499999856,True,0,38.862755999997674,1943.5943038748837
1371.232383844419,409.9921071705237,378.62294629849583,39.94374466201044,77.07966111293874,56.30091935864459,27.432639520798464,0.3797974974077498,0.751115330406119,141.9483895092298,65.67767317938143,263.052583087232,261.8968578725277,270.02134166541504,276.6937882592008,272.03620568744003,284.99400099823026,54.35500933032434,53.7583274209676,897.3272912060713,111.50660616797191,3.7582827534253456,0.5706900540806767,72.52885443326656,287.83253093362896,280.4996716928181,278.3977673324932,282.29527210768146,277.2612017079387,284.71742051898184,280.2869175651298,939.4769506013848,2800.729465202956,277.13526421197355,774.792631321115,1043.1170872098414,668.5168056622857,84.21251250000005,94.77060000000004,2.557024999999991,0.6248924999999992,31.240124999999892,2.417025164691164,0.4565123749999998,True,0,1.0818600156247777,54.54951315623889
1370.2084941007015,460.1341510491266,400.9993787741667,39.71656542304102,74.53004946234884,50.63295617000992,25.506874944382602,0.3802330972445726,0.7512967650039594,112.29835389739145,60.4957453953473,261.9636732175956,263.29544790982067,269.99764424615574,275.7766314904776,279.29873987352147,284.9661593771176,58.376802290428245,59.41025207308241,596.8039236206241,9.47565705631875,3.018903630999932,1.090731511568992,78.1310521051199,288.51969977773234,278.55189486474717,279.17378744890965,281.6186464336132,276.5304383848025,284.87209233702174,280.3034746054897,906.7619535726818,2747.6766904421142,460.7627133208114,792.3158413945184,960.4993972148453,735.3604017648693,83.21097499999988,95.09236249999964,2.5650000000000013,0.6195825000000015,34.04449999999986,2.6872668726197126,0.457395624999999,True,0,14.780180249998908,739.4664081249455
1368.4012104696178,454.11109892240506,434.1258115811154,40.11400773895946,75.39361781062269,52.06335002023562,27.833613508808305,0.37996997993480064,0.7501408195764128,146.26949935885102,58.720514120349605,263.55871028557067,257.01844669041907,270.3601446945999,271.6222884712001,283.5490759672916,285.0103904608583,59.03721356135519,55.08579760801634,886.7320917406244,39.120989176746406,3.5791469236963795,1.0880118407647605,76.99454616179925,286.2718834248328,279.2607846394395,279.28309576346504,280.63988115947535,273.4236987002988,285.05708803627266,279.75295456338654,781.7519219248578,2871.686779124668,255.6508395687852,490.0603353924878,931.9123951574477,676.1150796073309,82.36783749999994,94.73067499999983,2.5651124999999917,0.6208062500000004,34.036374999999886,2.7673430272646815,0.4577338749999991,True,0,14.71777314062413,736.3463909062066
1363.7243241795263,405.1824696614924,436.2425490523967,25.386160017245558,75.7908738170662,57.49304086512983,25.59443152925228,0.3796509410174289,0.7495143488998854,101.17501179170046,49.09542661317005,263.9367318700227,255.7735364399196,271.9772342633989,276.3454905830647,273.51306289612705,285.0029539992609,52.98427565084994,55.462845428236605,595.0829675129728,48.7022528068862,3.4093980956094816,0.22668837745100415,76.43267701708444,285.7897843149898,279.24974432529797,277.9212273539734,280.6575583877825,277.3784223636329,284.7972695674027,280.62972572561597,858.422701392029,2978.9339499783555,440.225747389151,688.9564346240172,1044.2818750372319,787.8725164839718,84.45175000000003,94.50108749999983,2.5579249999999996,0.6228575000000002,31.368625000000037,2.3706375995694433,0.46206787499999763,True,0,1.3656843906250882,68.74628740625441
1370.8529650925525,486.87227339801814,361.2579934866957,58.450468326812626,77.6779415788528,53.39740393545366,25.129154335940054,0.38034624210230256,0.7505392678441444,80.10730141284228,70.0555969927778,259.1838796480739,258.5701169902531,270.5855392902535,272.55136443564726,275.08562829011515,284.99075043914814,58.95985587837853,54.7202855433873,1497.751457823289,48.154844907255324,2.943491500031282,0.2151567905207148,64.652408446271,285.5856724602254,278.2486647699815,279.1497331698906,278.6255413959633,274.06983027652046,284.9051477305104,279.34741376330976,903.1343513487044,2936.8104444968567,302.2450027267138,578.4263123513913,938.2665806485011,721.6034914868264,83.96096249999997,94.83793749999981,2.5530499999999994,0.6201175000000013,30.56525000000006,2.43088674520342,0.46253774999999897,True,0,0.13340756250004385,7.132915875002191
1371.019541522199,423.85740897902497,306.1434018410535,26.679916824297848,77.08610374758241,51.17581090883512,26.18036321082696,0.3799995630290679,0.7502341117523091,121.35086675654111,48.24512645931324,260.92124331516715,255.67504684964416,270.74658819756763,271.1286867355297,277.86699732289185,284.96458230823606,54.98465562006138,55.197459501116576,653.1462570402765,24.403291585735595,2.8579272690291235,1.048070677292709,68.40422266294219,287.70426604573,279.2027610610768,277.85931873949426,278.48261089806175,274.3737053300662,285.02922293044486,279.15906995239317,955.2167511316139,2948.9073789134036,384.48991071706945,951.0075936702851,886.8704108834053,629.1048030567985,82.89700000000006,94.7394500000001,2.553100000000004,0.6245549999999986,29.923499999999958,2.6828601871717708,0.4715642499999986,True,0,0.0,0.4715642499999986
1368.4927292614218,456.33974639308724,397.2189729406083,25.51695317940471,76.41041638712588,51.91363270356844,27.99231243598413,0.3801085893813685,0.749002339594602,119.89072188265746,71.5807471932491,262.98209791748326,260.66629478232267,270.4772790907472,275.6263539324406,280.99222530237245,285.0088734718213,52.430287678013826,61.32152596211137,792.3828477409098,97.68851470476397,2.5514134206734185,0.5021344725590273,70.99969460539226,286.254097064079,279.45876078239604,277.76397308718003,278.2711876277397,273.543281160107,284.8636797037338,279.8315805213321,840.4691104115958,2961.078392281532,415.1037012838473,799.3622383047891,838.7184976317553,360.4434341476065,84.01516249999993,94.58508749999977,2.547375000000001,0.6186937500000002,32.4486875,2.3956942663710223,0.4725167499999974,True,0,5.056595472656245,253.3022903828123
1359.980127383472,505.04863706071023,361.98630286082573,26.64532999779081,74.52280400809848,56.43943551521768,26.796929349753515,0.3794870295446601,0.750843939693215,137.00590269394831,53.21399392500681,263.35287001615313,263.22130303045213,271.87164913102214,272.11950983374305,282.71146204534773,285.03796202147214,52.95808309055925,54.80055508496486,698.9624144009534,188.67229834316518,2.9372524737166756,1.239755830334947,77.38963895813181,288.5015395324863,278.52124568429866,277.8657434571473,276.62576310528,276.4646261348462,285.0127112731785,279.755996381366,843.1011321851629,2857.0107833356024,286.2121383021757,685.463659755941,1041.234107517318,354.3872353940175,82.84381249999993,95.66218750000027,2.3756875000000024,0.6192050000000002,35.04281249999982,1.7641290012224604,0.43455637500000127,False,2,23.842026097985116,2001192.5358612742
1355.0250772240754,497.47892973090336,529.5418142772237,48.04572614425115,74.0621175077154,54.81058658297716,26.108246615952176,0.379208657616619,0.7511221087470857,94.8746642933953,46.77731764471344,256.44758537041184,263.7972921353727,272.7505650899769,272.9534135484183,274.9732797456036,285.03053695296825,53.85307315527899,61.895876306250095,1420.8943445712623,249.70000682172872,2.2771843972997345,0.9384043350714983,80.47057896349577,286.6885422256005,280.4783932085381,278.2524005569224,282.82360600461095,275.9673048270075,284.7514952076529,280.07127002324637,769.7102805166697,2853.7576404874594,575.9879641461387,570.2509310961334,1080.0753710577399,83.26664264811113,82.06457499999999,96.48816250000036,2.2436374999999997,0.6209675000000012,39.29424999999964,0.34392924726550356,0.4350357500000009,False,3,87.07715869135964,3004354.292970318
1364.713072031496,401.629886882688,532.4910770959442,34.32974288454634,69.97355008191646,53.438148610375826,25.376150658120938,0.38016452290502395,0.7493498895856181,134.94747799616215,35.48613918478558,263.4569945202285,255.94851853124422,272.73869253976164,270.7254255087185,284.0516889899158,285.033133203765,55.411424207099216,53.96624157539894,979.3185948652455,203.14172470366333,3.0523906109871244,0.8652604920188026,80.12593325841529,288.58629710535376,279.46738825860837,277.53746941089366,277.38079878369365,276.2703929922037,285.1322443425059,279.93026113384076,779.3669649202794,2840.08069738511,378.4778271996825,950.3072000077536,1010.6263485846873,98.03914866204555,81.39668749999969,95.31898750000013,2.391287500000004,0.6201025000000019,40.49012499999964,1.843051263587465,0.43535850000000087,False,3,106.25920870690003,3005313.395793845
1362.6453925358815,487.61099030875596,533.2763883748928,49.54941969565775,69.66027479516706,56.39794066019532,24.859887945845806,0.380327602529914,0.7509877725863777,94.33418947959133,59.903212294859706,263.84566543447914,258.30683095362485,272.1889882059542,272.7704983009002,278.67267186016034,285.04387890500857,54.20802485068808,53.82302681477354,799.2634254391311,105.70412237237291,3.5469372123103384,1.0449454282615445,76.61684764016712,287.67739679313354,280.77276516636806,277.97603953751815,277.0627530860012,276.1473493571929,284.98343549561383,279.7051926029066,763.6226418506203,2845.582850605554,297.5077993755075,529.9026683605707,1061.843067997428,415.31529929357714,80.82439999999961,94.71270000000021,2.54072499999999,0.6184262499999994,39.66368749999964,1.9550493857202274,0.4354683750000008,False,3,90.45048123819491,3004522.9595302846
1366.984792720138,387.3577938554166,538.0402361556474,44.870250811567416,76.84603467317392,54.4431615174361,27.790122724698186,0.37913327633077554,0.750378068066026,98.71126269332561,50.27061359333835,260.6857506120011,262.8099965346812,272.76569924834183,277.7421169445869,275.7395041706814,284.99343579957434,51.60268691292478,55.84082743889773,1004.3242397729372,182.54225199816204,3.529780519343073,0.7101749954033221,63.620181121226935,287.43520638195497,278.3873435274599,278.56151404354534,282.16718756574227,275.2252165309531,284.7347388496269,280.38032238824746,765.5337218063976,2828.8216964733615,266.5099162342968,724.3818031936972,1090.546535601468,198.92367898847047,83.04891250000017,95.34580000000025,2.3635749999999995,0.6193600000000007,39.0583749999997,1.55131804582237,0.4356402500000013,False,2,79.16490432989066,2003958.6808567445
1352.7214544446674,490.29494081051166,506.7192315420496,35.704114711649055,70.86495673908115,54.80075687987845,24.90552624231444,0.3795743951694017,0.7511960729522524,149.28958347590566,65.51960061618064,257.5841343442473,261.28011330611196,272.0509487781779,273.2637608969223,280.61796956456686,284.95107276449755,51.916152963522336,58.12850145825139,258.1768563457996,54.5485190891255,3.5154288180228446,1.2357417907802153,72.70744970451207,288.10916267918924,280.78290066011357,277.6500067081654,279.42359648615326,274.7822801299223,284.74442119196783,280.97748296676673,846.478089771513,2877.9189843855565,291.21061544805065,544.7567314891876,1068.640820916857,37.759594952523805,80.65306249999976,95.37233750000014,2.410287499999998,0.6186125000000017,39.06218749999967,1.0200205264145115,0.43586187500000034,False,3,81.40565179713259,3004070.718451732
1371.1468809536773,442.67470013613365,320.5104556866243,43.281198219359794,73.07672878100757,54.33091944969896,26.449962576720964,0.3800340601431954,0.7493808863697198,137.6390467285742,44.70447637674071,263.66623378295344,259.90162897866566,271.7465482448307,272.54112401963874,278.5392246226865,285.04407748473983,51.58725212169844,57.9959505942955,996.1307651185529,145.00685882575274,2.340165073891315,0.6743388042785999,76.27489569427101,287.2514410699671,280.6738651640161,279.5868167051285,279.30769591074704,276.4969178178604,285.0713526653175,281.4258402702626,779.8845621535389,2887.6608698112295,283.1493498955246,700.3819597696022,1058.278371612638,368.65051516613516,83.6221875,95.07433750000014,2.4666999999999986,0.6179424999999997,36.51512499999992,2.231660724751127,0.4362328750000003,False,2,39.90476553939739,2001995.674509845
1366.0174422401083,503.1352167419359,347.3904031759246,49.061906364856966,76.32114519492791,55.05950492002252,25.70626397226948,0.3794118717984168,0.7507678580428241,94.60722230097657,66.90340079729455,262.6165932580287,262.78724197374106,272.3793933900332,277.40473573325096,284.9007026818386,284.99936576962756,52.6620590157754,55.26929212439376,616.6114265059512,83.2552717548728,3.5250588183671665,1.0826235526096852,70.66938312278134,288.0165402732431,279.80468436962553,278.6283405257187,281.78137506464606,276.65544074133516,285.05382947889666,280.2893341935011,823.8766081003275,2856.3902089127523,488.70685037006206,907.3723404840939,1020.120148272337,652.2891337335417,83.34191250000008,94.77373749999988,2.4621624999999874,0.6199600000000003,34.65468749999987,1.9319835688204905,0.4362366250000006,False,2,20.038076320870463,2001002.3400526685
